custom_id,unique_id,text,label,perturbation_type,gold,predicted,finish_reason,correct
1601,mf_0320,Traditional TV and home video,Industry,p1_format_soft,D,D,stop,1
1602,mf_0320,Traditional TV and home video,Industry,p2_complexity,D,D,stop,1
1603,mf_0320,Traditional TV and home video,Industry,p4_role,D,D,stop,1
1604,mf_0320,Traditional TV and home video,Industry,p5_fewshot,D,D,stop,1
1605,mf_0321,Tax Flash: New Investment Incentive Law,Tax & Accounting,p1_format,E,E,stop,1
1606,mf_0321,Tax Flash: New Investment Incentive Law,Tax & Accounting,p1_format_soft,E,E,stop,1
1607,mf_0321,Tax Flash: New Investment Incentive Law,Tax & Accounting,p2_complexity,E,E,stop,1
1608,mf_0321,Tax Flash: New Investment Incentive Law,Tax & Accounting,p4_role,E,E,stop,1
1609,mf_0321,Tax Flash: New Investment Incentive Law,Tax & Accounting,p5_fewshot,E,E,stop,1
1610,mf_0322,Global Economic Crime Survey 2016,Government & Controls,p1_format,C,C,stop,1
1611,mf_0322,Global Economic Crime Survey 2016,Government & Controls,p1_format_soft,C,B,stop,0
1612,mf_0322,Global Economic Crime Survey 2016,Government & Controls,p2_complexity,C,C,stop,1
1613,mf_0322,Global Economic Crime Survey 2016,Government & Controls,p4_role,C,B,stop,0
1614,mf_0322,Global Economic Crime Survey 2016,Government & Controls,p5_fewshot,C,B,stop,0
1615,mf_0323,The circular economy model,Industry,p1_format,D,A,stop,0
1616,mf_0323,The circular economy model,Industry,p1_format_soft,D,A,stop,0
1617,mf_0323,The circular economy model,Industry,p2_complexity,D,A,stop,0
1618,mf_0323,The circular economy model,Industry,p4_role,D,A,stop,0
1619,mf_0323,The circular economy model,Industry,p5_fewshot,D,A,stop,0
1620,mf_0324,PwC Named a Leader in HR Operations Consulting,Business & Management,p1_format,A,A,stop,1
1621,mf_0324,PwC Named a Leader in HR Operations Consulting,Business & Management,p1_format_soft,A,A,stop,1
1622,mf_0324,PwC Named a Leader in HR Operations Consulting,Business & Management,p2_complexity,A,A,stop,1
1623,mf_0324,PwC Named a Leader in HR Operations Consulting,Business & Management,p4_role,A,A,stop,1
1624,mf_0324,PwC Named a Leader in HR Operations Consulting,Business & Management,p5_fewshot,A,A,stop,1
1625,mf_0325,PwC rated as a Leader for Global Cybersecurity Consulting,Technology,p1_format,F,F,stop,1
1626,mf_0325,PwC rated as a Leader for Global Cybersecurity Consulting,Technology,p1_format_soft,F,F,stop,1
1627,mf_0325,PwC rated as a Leader for Global Cybersecurity Consulting,Technology,p2_complexity,F,F,stop,1
1628,mf_0325,PwC rated as a Leader for Global Cybersecurity Consulting,Technology,p4_role,F,F,stop,1
1629,mf_0325,PwC rated as a Leader for Global Cybersecurity Consulting,Technology,p5_fewshot,F,F,stop,1
1630,mf_0326,Ethics & Compliance,Government & Controls,p1_format,C,C,stop,1
1631,mf_0326,Ethics & Compliance,Government & Controls,p1_format_soft,C,C,stop,1
1632,mf_0326,Ethics & Compliance,Government & Controls,p2_complexity,C,C,stop,1
1633,mf_0326,Ethics & Compliance,Government & Controls,p4_role,C,C,stop,1
1634,mf_0326,Ethics & Compliance,Government & Controls,p5_fewshot,C,C,stop,1
1635,mf_0327,IFRS news,Tax & Accounting,p1_format,E,E,stop,1
1636,mf_0327,IFRS news,Tax & Accounting,p1_format_soft,E,E,stop,1
1637,mf_0327,IFRS news,Tax & Accounting,p2_complexity,E,E,stop,1
1638,mf_0327,IFRS news,Tax & Accounting,p4_role,E,E,stop,1
1639,mf_0327,IFRS news,Tax & Accounting,p5_fewshot,E,E,stop,1
1640,mf_0328,Tax accounting,Tax & Accounting,p1_format,E,E,stop,1
1641,mf_0328,Tax accounting,Tax & Accounting,p1_format_soft,E,E,stop,1
1642,mf_0328,Tax accounting,Tax & Accounting,p2_complexity,E,E,stop,1
1643,mf_0328,Tax accounting,Tax & Accounting,p4_role,E,E,stop,1
1644,mf_0328,Tax accounting,Tax & Accounting,p5_fewshot,E,E,stop,1
1645,mf_0329,Deal summary Korona Invest / Intera Partners,Finance,p1_format,B,B,stop,1
1646,mf_0329,Deal summary Korona Invest / Intera Partners,Finance,p1_format_soft,B,B,stop,1
1647,mf_0329,Deal summary Korona Invest / Intera Partners,Finance,p2_complexity,B,B,stop,1
1648,mf_0329,Deal summary Korona Invest / Intera Partners,Finance,p4_role,B,B,stop,1
1649,mf_0329,Deal summary Korona Invest / Intera Partners,Finance,p5_fewshot,B,B,stop,1
1650,mf_0330,Deal summary Neste Oyj / OFI InfraVia,Finance,p1_format,B,B,stop,1
1651,mf_0330,Deal summary Neste Oyj / OFI InfraVia,Finance,p1_format_soft,B,B,stop,1
1652,mf_0330,Deal summary Neste Oyj / OFI InfraVia,Finance,p2_complexity,B,B,stop,1
1653,mf_0330,Deal summary Neste Oyj / OFI InfraVia,Finance,p4_role,B,B,stop,1
1654,mf_0330,Deal summary Neste Oyj / OFI InfraVia,Finance,p5_fewshot,B,B,stop,1
1655,mf_0331,Employee’s Capital Pension Scheme – updated draft of new regulations has been published,Finance,p1_format,B,C,stop,0
1656,mf_0331,Employee’s Capital Pension Scheme – updated draft of new regulations has been published,Finance,p1_format_soft,B,C,stop,0
1657,mf_0331,Employee’s Capital Pension Scheme – updated draft of new regulations has been published,Finance,p2_complexity,B,C,stop,0
1658,mf_0331,Employee’s Capital Pension Scheme – updated draft of new regulations has been published,Finance,p4_role,B,C,stop,0
1659,mf_0331,Employee’s Capital Pension Scheme – updated draft of new regulations has been published,Finance,p5_fewshot,B,C,stop,0
1660,mf_0332,Audit and assurance services contact form,Tax & Accounting,p1_format,E,E,stop,1
1661,mf_0332,Audit and assurance services contact form,Tax & Accounting,p1_format_soft,E,E,stop,1
1662,mf_0332,Audit and assurance services contact form,Tax & Accounting,p2_complexity,E,E,stop,1
1663,mf_0332,Audit and assurance services contact form,Tax & Accounting,p4_role,E,E,stop,1
1664,mf_0332,Audit and assurance services contact form,Tax & Accounting,p5_fewshot,E,E,stop,1
1665,mf_0333,Growth through Innovation: “PwC's Accelerator”,Business & Management,p1_format,A,A,stop,1
1666,mf_0333,Growth through Innovation: “PwC's Accelerator”,Business & Management,p1_format_soft,A,A,stop,1
1667,mf_0333,Growth through Innovation: “PwC's Accelerator”,Business & Management,p2_complexity,A,A,stop,1
1668,mf_0333,Growth through Innovation: “PwC's Accelerator”,Business & Management,p4_role,A,A,stop,1
1669,mf_0333,Growth through Innovation: “PwC's Accelerator”,Business & Management,p5_fewshot,A,A,stop,1
1670,mf_0334,Emerging Trends in Real Estate: The Global Outlook 2019,Industry,p1_format,D,D,stop,1
1671,mf_0334,Emerging Trends in Real Estate: The Global Outlook 2019,Industry,p1_format_soft,D,D,stop,1
1672,mf_0334,Emerging Trends in Real Estate: The Global Outlook 2019,Industry,p2_complexity,D,D,stop,1
1673,mf_0334,Emerging Trends in Real Estate: The Global Outlook 2019,Industry,p4_role,D,D,stop,1
1674,mf_0334,Emerging Trends in Real Estate: The Global Outlook 2019,Industry,p5_fewshot,D,D,stop,1
1675,mf_0335,Coronavirus (COVID-19),Industry,p1_format,D,C,stop,0
1676,mf_0335,Coronavirus (COVID-19),Industry,p1_format_soft,D,C,stop,0
1677,mf_0335,Coronavirus (COVID-19),Industry,p2_complexity,D,C,stop,0
1678,mf_0335,Coronavirus (COVID-19),Industry,p4_role,D,C,stop,0
1679,mf_0335,Coronavirus (COVID-19),Industry,p5_fewshot,D,C,stop,0
1680,mf_0336,M&A Lead Advisory,Finance,p1_format,B,B,stop,1
1681,mf_0336,M&A Lead Advisory,Finance,p1_format_soft,B,B,stop,1
1682,mf_0336,M&A Lead Advisory,Finance,p2_complexity,B,B,stop,1
1683,mf_0336,M&A Lead Advisory,Finance,p4_role,B,B,stop,1
1684,mf_0336,M&A Lead Advisory,Finance,p5_fewshot,B,B,stop,1
1685,mf_0337,PwC named a Leader in the IDC MarketScape for Worldwide Risk Consulting Services,Government & Controls,p1_format,C,A,stop,0
1686,mf_0337,PwC named a Leader in the IDC MarketScape for Worldwide Risk Consulting Services,Government & Controls,p1_format_soft,C,A,stop,0
1687,mf_0337,PwC named a Leader in the IDC MarketScape for Worldwide Risk Consulting Services,Government & Controls,p2_complexity,C,A,stop,0
1688,mf_0337,PwC named a Leader in the IDC MarketScape for Worldwide Risk Consulting Services,Government & Controls,p4_role,C,A,stop,0
1689,mf_0337,PwC named a Leader in the IDC MarketScape for Worldwide Risk Consulting Services,Government & Controls,p5_fewshot,C,C,stop,1
1690,mf_0338,White list of VAT taxpayers will come into force in September 2019,Tax & Accounting,p1_format,E,E,stop,1
1691,mf_0338,White list of VAT taxpayers will come into force in September 2019,Tax & Accounting,p1_format_soft,E,E,stop,1
1692,mf_0338,White list of VAT taxpayers will come into force in September 2019,Tax & Accounting,p2_complexity,E,E,stop,1
1693,mf_0338,White list of VAT taxpayers will come into force in September 2019,Tax & Accounting,p4_role,E,E,stop,1
1694,mf_0338,White list of VAT taxpayers will come into force in September 2019,Tax & Accounting,p5_fewshot,E,E,stop,1
1695,mf_0339,Communications Review / Mobile data analytics: not just for consumers any more,Technology,p1_format,F,F,stop,1
1696,mf_0339,Communications Review / Mobile data analytics: not just for consumers any more,Technology,p1_format_soft,F,F,stop,1
1697,mf_0339,Communications Review / Mobile data analytics: not just for consumers any more,Technology,p2_complexity,F,F,stop,1
1698,mf_0339,Communications Review / Mobile data analytics: not just for consumers any more,Technology,p4_role,F,F,stop,1
1699,mf_0339,Communications Review / Mobile data analytics: not just for consumers any more,Technology,p5_fewshot,F,F,stop,1
1700,mf_0340,EU-gateway,Government & Controls,p1_format,C,F,stop,0
1701,mf_0340,EU-gateway,Government & Controls,p1_format_soft,C,F,stop,0
1702,mf_0340,EU-gateway,Government & Controls,p2_complexity,C,F,stop,0
1703,mf_0340,EU-gateway,Government & Controls,p4_role,C,F,stop,0
1704,mf_0340,EU-gateway,Government & Controls,p5_fewshot,C,C,stop,1
1705,mf_0341,Emerging Trends in Real Estate®: Europe 2019,Industry,p1_format,D,D,stop,1
1706,mf_0341,Emerging Trends in Real Estate®: Europe 2019,Industry,p1_format_soft,D,D,stop,1
1707,mf_0341,Emerging Trends in Real Estate®: Europe 2019,Industry,p2_complexity,D,D,stop,1
1708,mf_0341,Emerging Trends in Real Estate®: Europe 2019,Industry,p4_role,D,D,stop,1
1709,mf_0341,Emerging Trends in Real Estate®: Europe 2019,Industry,p5_fewshot,D,D,stop,1
1710,mf_0342,Private Equity & Digital Transformation,Finance,p1_format,B,B,stop,1
1711,mf_0342,Private Equity & Digital Transformation,Finance,p1_format_soft,B,B,stop,1
1712,mf_0342,Private Equity & Digital Transformation,Finance,p2_complexity,B,B,stop,1
1713,mf_0342,Private Equity & Digital Transformation,Finance,p4_role,B,B,stop,1
1714,mf_0342,Private Equity & Digital Transformation,Finance,p5_fewshot,B,B,stop,1
1715,mf_0343,People: Unlock competencies that drive growth,Business & Management,p1_format,A,A,stop,1
1716,mf_0343,People: Unlock competencies that drive growth,Business & Management,p1_format_soft,A,A,stop,1
1717,mf_0343,People: Unlock competencies that drive growth,Business & Management,p2_complexity,A,A,stop,1
1718,mf_0343,People: Unlock competencies that drive growth,Business & Management,p4_role,A,A,stop,1
1719,mf_0343,People: Unlock competencies that drive growth,Business & Management,p5_fewshot,A,A,stop,1
1720,mf_0344,PSD2 (Revised Payment Service Directive),Finance,p1_format,B,C,stop,0
1721,mf_0344,PSD2 (Revised Payment Service Directive),Finance,p1_format_soft,B,B,stop,1
1722,mf_0344,PSD2 (Revised Payment Service Directive),Finance,p2_complexity,B,B,stop,1
1723,mf_0344,PSD2 (Revised Payment Service Directive),Finance,p4_role,B,C,stop,0
1724,mf_0344,PSD2 (Revised Payment Service Directive),Finance,p5_fewshot,B,B,stop,1
1725,mf_0345,The 2015 Global Innovation 1000,Business & Management,p1_format,A,F,stop,0
1726,mf_0345,The 2015 Global Innovation 1000,Business & Management,p1_format_soft,A,F,stop,0
1727,mf_0345,The 2015 Global Innovation 1000,Business & Management,p2_complexity,A,F,stop,0
1728,mf_0345,The 2015 Global Innovation 1000,Business & Management,p4_role,A,F,stop,0
1729,mf_0345,The 2015 Global Innovation 1000,Business & Management,p5_fewshot,A,F,stop,0
1730,mf_0346,Impact on society and our planet: PwC - Global Annual Review 2020,Business & Management,p1_format,A,A,stop,1
1731,mf_0346,Impact on society and our planet: PwC - Global Annual Review 2020,Business & Management,p1_format_soft,A,A,stop,1
1732,mf_0346,Impact on society and our planet: PwC - Global Annual Review 2020,Business & Management,p2_complexity,A,A,stop,1
1733,mf_0346,Impact on society and our planet: PwC - Global Annual Review 2020,Business & Management,p4_role,A,A,stop,1
1734,mf_0346,Impact on society and our planet: PwC - Global Annual Review 2020,Business & Management,p5_fewshot,A,A,stop,1
1735,mf_0347,"Volatility, uncertainty and major disruptions are pushing companies to lift and shift their supply chains quickly, PwC report says",Industry,p1_format,D,A,stop,0
1736,mf_0347,"Volatility, uncertainty and major disruptions are pushing companies to lift and shift their supply chains quickly, PwC report says",Industry,p1_format_soft,D,A,stop,0
1737,mf_0347,"Volatility, uncertainty and major disruptions are pushing companies to lift and shift their supply chains quickly, PwC report says",Industry,p2_complexity,D,A,stop,0
1738,mf_0347,"Volatility, uncertainty and major disruptions are pushing companies to lift and shift their supply chains quickly, PwC report says",Industry,p4_role,D,A,stop,0
1739,mf_0347,"Volatility, uncertainty and major disruptions are pushing companies to lift and shift their supply chains quickly, PwC report says",Industry,p5_fewshot,D,A,stop,0
1740,mf_0348,Employment law,Business & Management,p1_format,A,C,stop,0
1741,mf_0348,Employment law,Business & Management,p1_format_soft,A,C,stop,0
1742,mf_0348,Employment law,Business & Management,p2_complexity,A,C,stop,0
1743,mf_0348,Employment law,Business & Management,p4_role,A,C,stop,0
1744,mf_0348,Employment law,Business & Management,p5_fewshot,A,C,stop,0
1745,mf_0349,PwC's 21st CEO Survey: key findings from the healthcare industry,Industry,p1_format,D,D,stop,1
1746,mf_0349,PwC's 21st CEO Survey: key findings from the healthcare industry,Industry,p1_format_soft,D,D,stop,1
1747,mf_0349,PwC's 21st CEO Survey: key findings from the healthcare industry,Industry,p2_complexity,D,D,stop,1
1748,mf_0349,PwC's 21st CEO Survey: key findings from the healthcare industry,Industry,p4_role,D,D,stop,1
1749,mf_0349,PwC's 21st CEO Survey: key findings from the healthcare industry,Industry,p5_fewshot,D,D,stop,1
1750,mf_0350,Tax and legal news 24 March 2017,Tax & Accounting,p1_format,E,E,stop,1
1751,mf_0350,Tax and legal news 24 March 2017,Tax & Accounting,p1_format_soft,E,E,stop,1
1752,mf_0350,Tax and legal news 24 March 2017,Tax & Accounting,p2_complexity,E,E,stop,1
1753,mf_0350,Tax and legal news 24 March 2017,Tax & Accounting,p4_role,E,E,stop,1
1754,mf_0350,Tax and legal news 24 March 2017,Tax & Accounting,p5_fewshot,E,E,stop,1
1755,mf_0351,Private equity,Finance,p1_format,B,B,stop,1
1756,mf_0351,Private equity,Finance,p1_format_soft,B,B,stop,1
1757,mf_0351,Private equity,Finance,p2_complexity,B,B,stop,1
1758,mf_0351,Private equity,Finance,p4_role,B,B,stop,1
1759,mf_0351,Private equity,Finance,p5_fewshot,B,B,stop,1
1760,mf_0352,Deal summary Vaaka Partners Oy / Unisport Scandinavia AB,Finance,p1_format,B,B,stop,1
1761,mf_0352,Deal summary Vaaka Partners Oy / Unisport Scandinavia AB,Finance,p1_format_soft,B,B,stop,1
1762,mf_0352,Deal summary Vaaka Partners Oy / Unisport Scandinavia AB,Finance,p2_complexity,B,B,stop,1
1763,mf_0352,Deal summary Vaaka Partners Oy / Unisport Scandinavia AB,Finance,p4_role,B,B,stop,1
1764,mf_0352,Deal summary Vaaka Partners Oy / Unisport Scandinavia AB,Finance,p5_fewshot,B,B,stop,1
1765,mf_0353,New rules of control of certain transactions involving entities outside the EU and its potential impact on M&A transactions | PwC,Finance,p1_format,B,C,stop,0
1766,mf_0353,New rules of control of certain transactions involving entities outside the EU and its potential impact on M&A transactions | PwC,Finance,p1_format_soft,B,C,stop,0
1767,mf_0353,New rules of control of certain transactions involving entities outside the EU and its potential impact on M&A transactions | PwC,Finance,p2_complexity,B,C,stop,0
1768,mf_0353,New rules of control of certain transactions involving entities outside the EU and its potential impact on M&A transactions | PwC,Finance,p4_role,B,C,stop,0
1769,mf_0353,New rules of control of certain transactions involving entities outside the EU and its potential impact on M&A transactions | PwC,Finance,p5_fewshot,B,C,stop,0
1770,mf_0354,"Tax and legal news, May 2018",Tax & Accounting,p1_format,E,E,stop,1
1771,mf_0354,"Tax and legal news, May 2018",Tax & Accounting,p1_format_soft,E,E,stop,1
1772,mf_0354,"Tax and legal news, May 2018",Tax & Accounting,p2_complexity,E,E,stop,1
1773,mf_0354,"Tax and legal news, May 2018",Tax & Accounting,p4_role,E,E,stop,1
1774,mf_0354,"Tax and legal news, May 2018",Tax & Accounting,p5_fewshot,E,E,stop,1
1775,mf_0355,The PwC 2017 annual report. Our performance over the past year captured in videos data and infographics. data and infographics.,Tax & Accounting,p1_format,E,A,stop,0
1776,mf_0355,The PwC 2017 annual report. Our performance over the past year captured in videos data and infographics. data and infographics.,Tax & Accounting,p1_format_soft,E,A,stop,0
1777,mf_0355,The PwC 2017 annual report. Our performance over the past year captured in videos data and infographics. data and infographics.,Tax & Accounting,p2_complexity,E,B,stop,0
1778,mf_0355,The PwC 2017 annual report. Our performance over the past year captured in videos data and infographics. data and infographics.,Tax & Accounting,p4_role,E,B,stop,0
1779,mf_0355,The PwC 2017 annual report. Our performance over the past year captured in videos data and infographics. data and infographics.,Tax & Accounting,p5_fewshot,E,A,stop,0
1780,mf_0356,Entertainment & Media Outlook in Italy 2017-2021,Industry,p1_format,D,D,stop,1
1781,mf_0356,Entertainment & Media Outlook in Italy 2017-2021,Industry,p1_format_soft,D,D,stop,1
1782,mf_0356,Entertainment & Media Outlook in Italy 2017-2021,Industry,p2_complexity,D,D,stop,1
1783,mf_0356,Entertainment & Media Outlook in Italy 2017-2021,Industry,p4_role,D,D,stop,1
1784,mf_0356,Entertainment & Media Outlook in Italy 2017-2021,Industry,p5_fewshot,D,D,stop,1
