custom_id,unique_id,full_name,perturbation_type,gold,predicted,finish_reason,correct
2972,ll_0594,Jennifer Moreno,p2_complexity,ro,ro,stop,1
2973,ll_0594,Jennifer Moreno,p4_role,ro,ro,stop,1
2974,ll_0594,Jennifer Moreno,p5_fewshot,ro,ro,stop,1
2975,ll_0595,Lauren Hill,p1_format,nl,nl,stop,1
2976,ll_0595,Lauren Hill,p1_format_soft,nl,nl,stop,1
2977,ll_0595,Lauren Hill,p2_complexity,nl,nl,stop,1
2978,ll_0595,Lauren Hill,p4_role,nl,nl,stop,1
2979,ll_0595,Lauren Hill,p5_fewshot,nl,nl,stop,1
2980,ll_0596,Ashley Miller,p1_format,yr,yr,stop,1
2981,ll_0596,Ashley Miller,p1_format_soft,yr,yr,stop,1
2982,ll_0596,Ashley Miller,p2_complexity,yr,yr,stop,1
2983,ll_0596,Ashley Miller,p4_role,yr,yr,stop,1
2984,ll_0596,Ashley Miller,p5_fewshot,yr,yr,stop,1
2985,ll_0597,Manuel Morales,p1_format,ls,ls,stop,1
2986,ll_0597,Manuel Morales,p1_format_soft,ls,ls,stop,1
2987,ll_0597,Manuel Morales,p2_complexity,ls,ls,stop,1
2988,ll_0597,Manuel Morales,p4_role,ls,ls,stop,1
2989,ll_0597,Manuel Morales,p5_fewshot,ls,ls,stop,1
2990,ll_0598,Christina Alvarez,p1_format,az,az,stop,1
2991,ll_0598,Christina Alvarez,p1_format_soft,az,az,stop,1
2992,ll_0598,Christina Alvarez,p2_complexity,az,az,stop,1
2993,ll_0598,Christina Alvarez,p4_role,az,az,stop,1
2994,ll_0598,Christina Alvarez,p5_fewshot,az,az,stop,1
2995,ll_0599,Francisco Martin,p1_format,on,on,stop,1
2996,ll_0599,Francisco Martin,p1_format_soft,on,on,stop,1
2997,ll_0599,Francisco Martin,p2_complexity,on,on,stop,1
2998,ll_0599,Francisco Martin,p4_role,on,on,stop,1
2999,ll_0599,Francisco Martin,p5_fewshot,on,on,stop,1
3000,ll_0600,Elizabeth Lopez,p1_format,hz,hz,stop,1
3001,ll_0600,Elizabeth Lopez,p1_format_soft,hz,hz,stop,1
3002,ll_0600,Elizabeth Lopez,p2_complexity,hz,hz,stop,1
3003,ll_0600,Elizabeth Lopez,p4_role,hz,hz,stop,1
3004,ll_0600,Elizabeth Lopez,p5_fewshot,hz,hz,stop,1
3005,ll_0601,Sharon Castillo,p1_format,no,no,stop,1
3006,ll_0601,Sharon Castillo,p1_format_soft,no,no,stop,1
3007,ll_0601,Sharon Castillo,p2_complexity,no,no,stop,1
3008,ll_0601,Sharon Castillo,p4_role,no,no,stop,1
3009,ll_0601,Sharon Castillo,p5_fewshot,no,no,stop,1
3010,ll_0602,Carmen Morales,p1_format,ns,ns,stop,1
3011,ll_0602,Carmen Morales,p1_format_soft,ns,ns,stop,1
3012,ll_0602,Carmen Morales,p2_complexity,ns,ns,stop,1
3013,ll_0602,Carmen Morales,p4_role,ns,ns,stop,1
3014,ll_0602,Carmen Morales,p5_fewshot,ns,ns,stop,1
3015,ll_0603,Barbara Clark,p1_format,ak,ak,stop,1
3016,ll_0603,Barbara Clark,p1_format_soft,ak,ak,stop,1
3017,ll_0603,Barbara Clark,p2_complexity,ak,ak,stop,1
3018,ll_0603,Barbara Clark,p4_role,ak,ak,stop,1
3019,ll_0603,Barbara Clark,p5_fewshot,ak,ak,stop,1
3020,ll_0604,Kim Green,p1_format,mn,mn,stop,1
3021,ll_0604,Kim Green,p1_format_soft,mn,mn,stop,1
3022,ll_0604,Kim Green,p2_complexity,mn,mn,stop,1
3023,ll_0604,Kim Green,p4_role,mn,mn,stop,1
3024,ll_0604,Kim Green,p5_fewshot,mn,mn,stop,1
3025,ll_0605,Juan Castillo,p1_format,no,no,stop,1
3026,ll_0605,Juan Castillo,p1_format_soft,no,no,stop,1
3027,ll_0605,Juan Castillo,p2_complexity,no,no,stop,1
3028,ll_0605,Juan Castillo,p4_role,no,no,stop,1
3029,ll_0605,Juan Castillo,p5_fewshot,no,no,stop,1
3030,ll_0606,Samantha Thomas,p1_format,as,as,stop,1
3031,ll_0606,Samantha Thomas,p1_format_soft,as,as,stop,1
3032,ll_0606,Samantha Thomas,p2_complexity,as,as,stop,1
3033,ll_0606,Samantha Thomas,p4_role,as,as,stop,1
3034,ll_0606,Samantha Thomas,p5_fewshot,as,as,stop,1
3035,ll_0607,Jonathan Garza,p1_format,na,na,stop,1
3036,ll_0607,Jonathan Garza,p1_format_soft,na,na,stop,1
3037,ll_0607,Jonathan Garza,p2_complexity,na,na,stop,1
3038,ll_0607,Jonathan Garza,p4_role,na,na,stop,1
3039,ll_0607,Jonathan Garza,p5_fewshot,na,na,stop,1
3040,ll_0608,Sharon Jackson,p1_format,nn,nn,stop,1
3041,ll_0608,Sharon Jackson,p1_format_soft,nn,nn,stop,1
3042,ll_0608,Sharon Jackson,p2_complexity,nn,nn,stop,1
3043,ll_0608,Sharon Jackson,p4_role,nn,nn,stop,1
3044,ll_0608,Sharon Jackson,p5_fewshot,nn,nn,stop,1
3045,ll_0609,Jason Hall,p1_format,nl,nl,stop,1
3046,ll_0609,Jason Hall,p1_format_soft,nl,nl,stop,1
3047,ll_0609,Jason Hall,p2_complexity,nl,nl,stop,1
3048,ll_0609,Jason Hall,p4_role,nl,nl,stop,1
3049,ll_0609,Jason Hall,p5_fewshot,nl,nl,stop,1
3050,ll_0610,Katie Mitchell,p1_format,el,el,stop,1
3051,ll_0610,Katie Mitchell,p1_format_soft,el,el,stop,1
3052,ll_0610,Katie Mitchell,p2_complexity,el,el,stop,1
3053,ll_0610,Katie Mitchell,p4_role,el,el,stop,1
3054,ll_0610,Katie Mitchell,p5_fewshot,el,eh,stop,0
3055,ll_0611,Kim Gonzalez,p1_format,mz,mz,stop,1
3056,ll_0611,Kim Gonzalez,p1_format_soft,mz,mz,stop,1
3057,ll_0611,Kim Gonzalez,p2_complexity,mz,mz,stop,1
3058,ll_0611,Kim Gonzalez,p4_role,mz,mz,stop,1
3059,ll_0611,Kim Gonzalez,p5_fewshot,mz,mz,stop,1
3060,ll_0612,Kim Flores,p1_format,ms,ms,stop,1
3061,ll_0612,Kim Flores,p1_format_soft,ms,ms,stop,1
3062,ll_0612,Kim Flores,p2_complexity,ms,ms,stop,1
3063,ll_0612,Kim Flores,p4_role,ms,ms,stop,1
3064,ll_0612,Kim Flores,p5_fewshot,ms,ms,stop,1
3065,ll_0613,Anna Maldonado,p1_format,ao,ao,stop,1
3066,ll_0613,Anna Maldonado,p1_format_soft,ao,ao,stop,1
3067,ll_0613,Anna Maldonado,p2_complexity,ao,ao,stop,1
3068,ll_0613,Anna Maldonado,p4_role,ao,ao,stop,1
3069,ll_0613,Anna Maldonado,p5_fewshot,ao,ao,stop,1
3070,ll_0614,Daniel Miller,p1_format,lr,lr,stop,1
3071,ll_0614,Daniel Miller,p1_format_soft,lr,lr,stop,1
3072,ll_0614,Daniel Miller,p2_complexity,lr,lr,stop,1
3073,ll_0614,Daniel Miller,p4_role,lr,nr,stop,0
3074,ll_0614,Daniel Miller,p5_fewshot,lr,lr,stop,1
3075,ll_0615,Jonathan Allen,p1_format,nn,nn,stop,1
3076,ll_0615,Jonathan Allen,p1_format_soft,nn,nn,stop,1
3077,ll_0615,Jonathan Allen,p2_complexity,nn,nn,stop,1
3078,ll_0615,Jonathan Allen,p4_role,nn,nn,stop,1
3079,ll_0615,Jonathan Allen,p5_fewshot,nn,nn,stop,1
3080,ll_0616,Christopher Lopez,p1_format,rz,rz,stop,1
3081,ll_0616,Christopher Lopez,p1_format_soft,rz,rz,stop,1
3082,ll_0616,Christopher Lopez,p2_complexity,rz,rz,stop,1
3083,ll_0616,Christopher Lopez,p4_role,rz,rz,stop,1
3084,ll_0616,Christopher Lopez,p5_fewshot,rz,rz,stop,1
3085,ll_0617,Scott Taylor,p1_format,tr,tr,stop,1
3086,ll_0617,Scott Taylor,p1_format_soft,tr,tr,stop,1
3087,ll_0617,Scott Taylor,p2_complexity,tr,tr,stop,1
3088,ll_0617,Scott Taylor,p4_role,tr,tr,stop,1
3089,ll_0617,Scott Taylor,p5_fewshot,tr,tr,stop,1
3090,ll_0618,Sandra Hall,p1_format,al,al,stop,1
3091,ll_0618,Sandra Hall,p1_format_soft,al,al,stop,1
3092,ll_0618,Sandra Hall,p2_complexity,al,al,stop,1
3093,ll_0618,Sandra Hall,p4_role,al,al,stop,1
3094,ll_0618,Sandra Hall,p5_fewshot,al,al,stop,1
3095,ll_0619,Michelle Young,p1_format,eg,eg,stop,1
3096,ll_0619,Michelle Young,p1_format_soft,eg,eg,stop,1
3097,ll_0619,Michelle Young,p2_complexity,eg,eg,stop,1
3098,ll_0619,Michelle Young,p4_role,eg,eg,stop,1
3099,ll_0619,Michelle Young,p5_fewshot,eg,eg,stop,1
3100,ll_0620,Matt Kim,p1_format,tm,tm,stop,1
3101,ll_0620,Matt Kim,p1_format_soft,tm,tm,stop,1
3102,ll_0620,Matt Kim,p2_complexity,tm,tm,stop,1
3103,ll_0620,Matt Kim,p4_role,tm,tm,stop,1
3104,ll_0620,Matt Kim,p5_fewshot,tm,tm,stop,1
3105,ll_0621,Mary Gutierrez,p1_format,yz,yz,stop,1
3106,ll_0621,Mary Gutierrez,p1_format_soft,yz,yz,stop,1
3107,ll_0621,Mary Gutierrez,p2_complexity,yz,yz,stop,1
3108,ll_0621,Mary Gutierrez,p4_role,yz,yz,stop,1
3109,ll_0621,Mary Gutierrez,p5_fewshot,yz,yz,stop,1
3110,ll_0622,Kim Lee,p1_format,me,me,stop,1
3111,ll_0622,Kim Lee,p1_format_soft,me,me,stop,1
3112,ll_0622,Kim Lee,p2_complexity,me,me,stop,1
3113,ll_0622,Kim Lee,p4_role,me,me,stop,1
3114,ll_0622,Kim Lee,p5_fewshot,me,me,stop,1
3115,ll_0623,Melissa Williams,p1_format,as,as,stop,1
3116,ll_0623,Melissa Williams,p1_format_soft,as,as,stop,1
3117,ll_0623,Melissa Williams,p2_complexity,as,as,stop,1
3118,ll_0623,Melissa Williams,p4_role,as,as,stop,1
3119,ll_0623,Melissa Williams,p5_fewshot,as,as,stop,1
3120,ll_0624,Pedro Moreno,p1_format,oo,oo,stop,1
3121,ll_0624,Pedro Moreno,p1_format_soft,oo,oo,stop,1
3122,ll_0624,Pedro Moreno,p2_complexity,oo,oo,stop,1
3123,ll_0624,Pedro Moreno,p4_role,oo,oo,stop,1
3124,ll_0624,Pedro Moreno,p5_fewshot,oo,oo,stop,1
3125,ll_0625,Rachel Gonzales,p1_format,ls,hs,stop,0
3126,ll_0625,Rachel Gonzales,p1_format_soft,ls,ls,stop,1
3127,ll_0625,Rachel Gonzales,p2_complexity,ls,ls,stop,1
3128,ll_0625,Rachel Gonzales,p4_role,ls,ls,stop,1
3129,ll_0625,Rachel Gonzales,p5_fewshot,ls,ls,stop,1
3130,ll_0626,Karen Diaz,p1_format,nz,nz,stop,1
3131,ll_0626,Karen Diaz,p1_format_soft,nz,nz,stop,1
3132,ll_0626,Karen Diaz,p2_complexity,nz,nz,stop,1
3133,ll_0626,Karen Diaz,p4_role,nz,nz,stop,1
3134,ll_0626,Karen Diaz,p5_fewshot,nz,nz,stop,1
3135,ll_0627,Gloria Young,p1_format,ag,ag,stop,1
3136,ll_0627,Gloria Young,p1_format_soft,ag,ag,stop,1
3137,ll_0627,Gloria Young,p2_complexity,ag,ag,stop,1
3138,ll_0627,Gloria Young,p4_role,ag,ag,stop,1
3139,ll_0627,Gloria Young,p5_fewshot,ag,ag,stop,1
3140,ll_0628,Kimberly Adams,p1_format,ys,ys,stop,1
3141,ll_0628,Kimberly Adams,p1_format_soft,ys,ys,stop,1
3142,ll_0628,Kimberly Adams,p2_complexity,ys,ys,stop,1
3143,ll_0628,Kimberly Adams,p4_role,ys,ys,stop,1
3144,ll_0628,Kimberly Adams,p5_fewshot,ys,ys,stop,1
3145,ll_0629,Michelle Contreras,p1_format,es,es,stop,1
3146,ll_0629,Michelle Contreras,p1_format_soft,es,es,stop,1
3147,ll_0629,Michelle Contreras,p2_complexity,es,es,stop,1
3148,ll_0629,Michelle Contreras,p4_role,es,es,stop,1
3149,ll_0629,Michelle Contreras,p5_fewshot,es,es,stop,1
3150,ll_0630,Juan Garcia,p1_format,na,na,stop,1
3151,ll_0630,Juan Garcia,p1_format_soft,na,na,stop,1
3152,ll_0630,Juan Garcia,p2_complexity,na,na,stop,1
3153,ll_0630,Juan Garcia,p4_role,na,na,stop,1
3154,ll_0630,Juan Garcia,p5_fewshot,na,na,stop,1
3155,ll_0631,Susan King,p1_format,ng,ng,stop,1
3156,ll_0631,Susan King,p1_format_soft,ng,ng,stop,1
3157,ll_0631,Susan King,p2_complexity,ng,ng,stop,1
3158,ll_0631,Susan King,p4_role,ng,ng,stop,1
3159,ll_0631,Susan King,p5_fewshot,ng,ng,stop,1
3160,ll_0632,Amanda Hill,p1_format,al,al,stop,1
3161,ll_0632,Amanda Hill,p1_format_soft,al,al,stop,1
3162,ll_0632,Amanda Hill,p2_complexity,al,al,stop,1
3163,ll_0632,Amanda Hill,p4_role,al,al,stop,1
3164,ll_0632,Amanda Hill,p5_fewshot,al,al,stop,1
3165,ll_0633,Steven Aguilar,p1_format,nr,nr,stop,1
3166,ll_0633,Steven Aguilar,p1_format_soft,nr,nr,stop,1
3167,ll_0633,Steven Aguilar,p2_complexity,nr,nr,stop,1
3168,ll_0633,Steven Aguilar,p4_role,nr,nr,stop,1
3169,ll_0633,Steven Aguilar,p5_fewshot,nr,nr,stop,1
3170,ll_0634,Linda Wright,p1_format,at,at,stop,1
3171,ll_0634,Linda Wright,p1_format_soft,at,at,stop,1
3172,ll_0634,Linda Wright,p2_complexity,at,at,stop,1
3173,ll_0634,Linda Wright,p4_role,at,at,stop,1
3174,ll_0634,Linda Wright,p5_fewshot,at,at,stop,1
3175,ll_0635,Matt James,p1_format,ts,ts,stop,1
3176,ll_0635,Matt James,p1_format_soft,ts,ts,stop,1
3177,ll_0635,Matt James,p2_complexity,ts,ts,stop,1
3178,ll_0635,Matt James,p4_role,ts,ts,stop,1
3179,ll_0635,Matt James,p5_fewshot,ts,ts,stop,1
3180,ll_0636,James Walker,p1_format,sr,sr,stop,1
3181,ll_0636,James Walker,p1_format_soft,sr,sr,stop,1
3182,ll_0636,James Walker,p2_complexity,sr,sr,stop,1
3183,ll_0636,James Walker,p4_role,sr,sr,stop,1
3184,ll_0636,James Walker,p5_fewshot,sr,sr,stop,1
3185,ll_0637,Carmen Anderson,p1_format,nn,nn,stop,1
3186,ll_0637,Carmen Anderson,p1_format_soft,nn,nn,stop,1
3187,ll_0637,Carmen Anderson,p2_complexity,nn,nn,stop,1
3188,ll_0637,Carmen Anderson,p4_role,nn,nn,stop,1
3189,ll_0637,Carmen Anderson,p5_fewshot,nn,nn,stop,1
3190,ll_0638,Luis Gutierrez,p1_format,sz,sz,stop,1
3191,ll_0638,Luis Gutierrez,p1_format_soft,sz,sz,stop,1
3192,ll_0638,Luis Gutierrez,p2_complexity,sz,sz,stop,1
3193,ll_0638,Luis Gutierrez,p4_role,sz,sz,stop,1
3194,ll_0638,Luis Gutierrez,p5_fewshot,sz,sz,stop,1
3195,ll_0639,Chris Williams,p1_format,ss,ss,stop,1
3196,ll_0639,Chris Williams,p1_format_soft,ss,ss,stop,1
3197,ll_0639,Chris Williams,p2_complexity,ss,ss,stop,1
3198,ll_0639,Chris Williams,p4_role,ss,ss,stop,1
3199,ll_0639,Chris Williams,p5_fewshot,ss,ss,stop,1
3200,ll_0640,Samantha Moore,p1_format,ae,ae,stop,1
3201,ll_0640,Samantha Moore,p1_format_soft,ae,ae,stop,1
3202,ll_0640,Samantha Moore,p2_complexity,ae,ae,stop,1
3203,ll_0640,Samantha Moore,p4_role,ae,ae,stop,1
3204,ll_0640,Samantha Moore,p5_fewshot,ae,ae,stop,1
3205,ll_0641,Jesus Brown,p1_format,sn,sn,stop,1
3206,ll_0641,Jesus Brown,p1_format_soft,sn,sn,stop,1
3207,ll_0641,Jesus Brown,p2_complexity,sn,sn,stop,1
3208,ll_0641,Jesus Brown,p4_role,sn,sn,stop,1
3209,ll_0641,Jesus Brown,p5_fewshot,sn,sn,stop,1
3210,ll_0642,Maria Delgado,p1_format,ao,ao,stop,1
3211,ll_0642,Maria Delgado,p1_format_soft,ao,ao,stop,1
3212,ll_0642,Maria Delgado,p2_complexity,ao,ao,stop,1
3213,ll_0642,Maria Delgado,p4_role,ao,ao,stop,1
3214,ll_0642,Maria Delgado,p5_fewshot,ao,ao,stop,1
3215,ll_0643,Manuel Ruiz,p1_format,lz,lz,stop,1
3216,ll_0643,Manuel Ruiz,p1_format_soft,lz,lz,stop,1
3217,ll_0643,Manuel Ruiz,p2_complexity,lz,lz,stop,1
3218,ll_0643,Manuel Ruiz,p4_role,lz,lz,stop,1
3219,ll_0643,Manuel Ruiz,p5_fewshot,lz,lz,stop,1
3220,ll_0644,Eric Alvarado,p1_format,co,co,stop,1
3221,ll_0644,Eric Alvarado,p1_format_soft,co,co,stop,1
3222,ll_0644,Eric Alvarado,p2_complexity,co,co,stop,1
3223,ll_0644,Eric Alvarado,p4_role,co,co,stop,1
3224,ll_0644,Eric Alvarado,p5_fewshot,co,co,stop,1
3225,ll_0645,Richard Hall,p1_format,dl,dl,stop,1
3226,ll_0645,Richard Hall,p1_format_soft,dl,dl,stop,1
3227,ll_0645,Richard Hall,p2_complexity,dl,dl,stop,1
3228,ll_0645,Richard Hall,p4_role,dl,dl,stop,1
3229,ll_0645,Richard Hall,p5_fewshot,dl,dl,stop,1
3230,ll_0646,Luis Brown,p1_format,sn,sn,stop,1
3231,ll_0646,Luis Brown,p1_format_soft,sn,sn,stop,1
3232,ll_0646,Luis Brown,p2_complexity,sn,sn,stop,1
3233,ll_0646,Luis Brown,p4_role,sn,sn,stop,1
3234,ll_0646,Luis Brown,p5_fewshot,sn,sn,stop,1
3235,ll_0647,Steve Johnson,p1_format,en,en,stop,1
3236,ll_0647,Steve Johnson,p1_format_soft,en,en,stop,1
3237,ll_0647,Steve Johnson,p2_complexity,en,en,stop,1
3238,ll_0647,Steve Johnson,p4_role,en,en,stop,1
3239,ll_0647,Steve Johnson,p5_fewshot,en,en,stop,1
3240,ll_0648,Christopher Lopez,p1_format,rz,rz,stop,1
3241,ll_0648,Christopher Lopez,p1_format_soft,rz,rz,stop,1
3242,ll_0648,Christopher Lopez,p2_complexity,rz,rz,stop,1
3243,ll_0648,Christopher Lopez,p4_role,rz,rz,stop,1
3244,ll_0648,Christopher Lopez,p5_fewshot,rz,rz,stop,1
3245,ll_0649,Veronica Green,p1_format,an,an,stop,1
3246,ll_0649,Veronica Green,p1_format_soft,an,an,stop,1
3247,ll_0649,Veronica Green,p2_complexity,an,an,stop,1
3248,ll_0649,Veronica Green,p4_role,an,an,stop,1
3249,ll_0649,Veronica Green,p5_fewshot,an,an,stop,1
3250,ll_0650,Jose King,p1_format,eg,eg,stop,1
3251,ll_0650,Jose King,p1_format_soft,eg,eg,stop,1
3252,ll_0650,Jose King,p2_complexity,eg,eg,stop,1
3253,ll_0650,Jose King,p4_role,eg,eg,stop,1
3254,ll_0650,Jose King,p5_fewshot,eg,eg,stop,1
3255,ll_0651,James Lewis,p1_format,ss,ss,stop,1
3256,ll_0651,James Lewis,p1_format_soft,ss,ss,stop,1
3257,ll_0651,James Lewis,p2_complexity,ss,ss,stop,1
3258,ll_0651,James Lewis,p4_role,ss,ss,stop,1
3259,ll_0651,James Lewis,p5_fewshot,ss,ss,stop,1
3260,ll_0652,Robert Lewis,p1_format,ts,ts,stop,1
3261,ll_0652,Robert Lewis,p1_format_soft,ts,ts,stop,1
3262,ll_0652,Robert Lewis,p2_complexity,ts,ts,stop,1
3263,ll_0652,Robert Lewis,p4_role,ts,ts,stop,1
3264,ll_0652,Robert Lewis,p5_fewshot,ts,ts,stop,1
3265,ll_0653,Jeff Gutierrez,p1_format,fz,fz,stop,1
3266,ll_0653,Jeff Gutierrez,p1_format_soft,fz,fz,stop,1
3267,ll_0653,Jeff Gutierrez,p2_complexity,fz,fz,stop,1
3268,ll_0653,Jeff Gutierrez,p4_role,fz,fz,stop,1
3269,ll_0653,Jeff Gutierrez,p5_fewshot,fz,fz,stop,1
3270,ll_0654,Kelly Garcia,p1_format,ya,ya,stop,1
3271,ll_0654,Kelly Garcia,p1_format_soft,ya,ya,stop,1
3272,ll_0654,Kelly Garcia,p2_complexity,ya,ya,stop,1
3273,ll_0654,Kelly Garcia,p4_role,ya,ya,stop,1
3274,ll_0654,Kelly Garcia,p5_fewshot,ya,ya,stop,1
3275,ll_0655,Oscar Flores,p1_format,rs,rs,stop,1
3276,ll_0655,Oscar Flores,p1_format_soft,rs,rs,stop,1
3277,ll_0655,Oscar Flores,p2_complexity,rs,rs,stop,1
3278,ll_0655,Oscar Flores,p4_role,rs,rs,stop,1
3279,ll_0655,Oscar Flores,p5_fewshot,rs,rs,stop,1
3280,ll_0656,Sara Aguilar,p1_format,ar,ar,stop,1
3281,ll_0656,Sara Aguilar,p1_format_soft,ar,ar,stop,1
3282,ll_0656,Sara Aguilar,p2_complexity,ar,ar,stop,1
3283,ll_0656,Sara Aguilar,p4_role,ar,ar,stop,1
3284,ll_0656,Sara Aguilar,p5_fewshot,ar,ar,stop,1
3285,ll_0657,Mark Kim,p1_format,km,km,stop,1
3286,ll_0657,Mark Kim,p1_format_soft,km,km,stop,1
3287,ll_0657,Mark Kim,p2_complexity,km,km,stop,1
3288,ll_0657,Mark Kim,p4_role,km,km,stop,1
3289,ll_0657,Mark Kim,p5_fewshot,km,km,stop,1
3290,ll_0658,Patricia Rivera,p1_format,aa,aa,stop,1
3291,ll_0658,Patricia Rivera,p1_format_soft,aa,aa,stop,1
3292,ll_0658,Patricia Rivera,p2_complexity,aa,aa,stop,1
3293,ll_0658,Patricia Rivera,p4_role,aa,aa,stop,1
3294,ll_0658,Patricia Rivera,p5_fewshot,aa,aa,stop,1
3295,ll_0659,Laura Vasquez,p1_format,az,az,stop,1
3296,ll_0659,Laura Vasquez,p1_format_soft,az,az,stop,1
3297,ll_0659,Laura Vasquez,p2_complexity,az,az,stop,1
3298,ll_0659,Laura Vasquez,p4_role,az,az,stop,1
3299,ll_0659,Laura Vasquez,p5_fewshot,az,az,stop,1
3300,ll_0660,Ana Johnson,p1_format,an,an,stop,1
3301,ll_0660,Ana Johnson,p1_format_soft,an,an,stop,1
3302,ll_0660,Ana Johnson,p2_complexity,an,an,stop,1
3303,ll_0660,Ana Johnson,p4_role,an,an,stop,1
3304,ll_0660,Ana Johnson,p5_fewshot,an,an,stop,1
3305,ll_0661,Michael Vargas,p1_format,ls,ls,stop,1
3306,ll_0661,Michael Vargas,p1_format_soft,ls,ls,stop,1
3307,ll_0661,Michael Vargas,p2_complexity,ls,ls,stop,1
3308,ll_0661,Michael Vargas,p4_role,ls,ls,stop,1
3309,ll_0661,Michael Vargas,p5_fewshot,ls,ls,stop,1
3310,ll_0662,Tony Wright,p1_format,yt,yt,stop,1
3311,ll_0662,Tony Wright,p1_format_soft,yt,yt,stop,1
3312,ll_0662,Tony Wright,p2_complexity,yt,yt,stop,1
3313,ll_0662,Tony Wright,p4_role,yt,yt,stop,1
3314,ll_0662,Tony Wright,p5_fewshot,yt,yt,stop,1
3315,ll_0663,Luis Rojas,p1_format,ss,ss,stop,1
3316,ll_0663,Luis Rojas,p1_format_soft,ss,ss,stop,1
3317,ll_0663,Luis Rojas,p2_complexity,ss,ss,stop,1
3318,ll_0663,Luis Rojas,p4_role,ss,ss,stop,1
3319,ll_0663,Luis Rojas,p5_fewshot,ss,ss,stop,1
3320,ll_0664,Sharon Jones,p1_format,ns,ns,stop,1
3321,ll_0664,Sharon Jones,p1_format_soft,ns,ns,stop,1
3322,ll_0664,Sharon Jones,p2_complexity,ns,ns,stop,1
3323,ll_0664,Sharon Jones,p4_role,ns,ns,stop,1
3324,ll_0664,Sharon Jones,p5_fewshot,ns,ns,stop,1
3325,ll_0665,Carmen Thomas,p1_format,ns,ns,stop,1
3326,ll_0665,Carmen Thomas,p1_format_soft,ns,ns,stop,1
3327,ll_0665,Carmen Thomas,p2_complexity,ns,ns,stop,1
3328,ll_0665,Carmen Thomas,p4_role,ns,ns,stop,1
3329,ll_0665,Carmen Thomas,p5_fewshot,ns,ns,stop,1
3330,ll_0666,Ashley Patel,p1_format,yl,yl,stop,1
3331,ll_0666,Ashley Patel,p1_format_soft,yl,yl,stop,1
3332,ll_0666,Ashley Patel,p2_complexity,yl,yl,stop,1
3333,ll_0666,Ashley Patel,p4_role,yl,yl,stop,1
3334,ll_0666,Ashley Patel,p5_fewshot,yl,yl,stop,1
3335,ll_0667,Laura Romero,p1_format,ao,ao,stop,1
3336,ll_0667,Laura Romero,p1_format_soft,ao,ao,stop,1
3337,ll_0667,Laura Romero,p2_complexity,ao,ao,stop,1
3338,ll_0667,Laura Romero,p4_role,ao,ao,stop,1
3339,ll_0667,Laura Romero,p5_fewshot,ao,ao,stop,1
3340,ll_0668,Jason Scott,p1_format,nt,nt,stop,1
3341,ll_0668,Jason Scott,p1_format_soft,nt,nt,stop,1
3342,ll_0668,Jason Scott,p2_complexity,nt,nt,stop,1
3343,ll_0668,Jason Scott,p4_role,nt,nt,stop,1
3344,ll_0668,Jason Scott,p5_fewshot,nt,nt,stop,1
3345,ll_0669,Jorge Thompson,p1_format,en,en,stop,1
3346,ll_0669,Jorge Thompson,p1_format_soft,en,en,stop,1
3347,ll_0669,Jorge Thompson,p2_complexity,en,en,stop,1
3348,ll_0669,Jorge Thompson,p4_role,en,en,stop,1
3349,ll_0669,Jorge Thompson,p5_fewshot,en,en,stop,1
3350,ll_0670,Maria Alvarado,p1_format,ao,ao,stop,1
3351,ll_0670,Maria Alvarado,p1_format_soft,ao,ao,stop,1
3352,ll_0670,Maria Alvarado,p2_complexity,ao,ao,stop,1
3353,ll_0670,Maria Alvarado,p4_role,ao,ao,stop,1
3354,ll_0670,Maria Alvarado,p5_fewshot,ao,ao,stop,1
3355,ll_0671,Anna Khan,p1_format,an,an,stop,1
3356,ll_0671,Anna Khan,p1_format_soft,an,an,stop,1
3357,ll_0671,Anna Khan,p2_complexity,an,an,stop,1
3358,ll_0671,Anna Khan,p4_role,an,an,stop,1
3359,ll_0671,Anna Khan,p5_fewshot,an,an,stop,1
3360,ll_0672,Rosa Smith,p1_format,ah,ah,stop,1
3361,ll_0672,Rosa Smith,p1_format_soft,ah,ah,stop,1
3362,ll_0672,Rosa Smith,p2_complexity,ah,ah,stop,1
3363,ll_0672,Rosa Smith,p4_role,ah,ah,stop,1
3364,ll_0672,Rosa Smith,p5_fewshot,ah,ah,stop,1
3365,ll_0673,Miguel Hall,p1_format,ll,ll,stop,1
3366,ll_0673,Miguel Hall,p1_format_soft,ll,ll,stop,1
3367,ll_0673,Miguel Hall,p2_complexity,ll,ll,stop,1
3368,ll_0673,Miguel Hall,p4_role,ll,ll,stop,1
3369,ll_0673,Miguel Hall,p5_fewshot,ll,ll,stop,1
3370,ll_0674,Rosa Castillo,p1_format,ao,ao,stop,1
3371,ll_0674,Rosa Castillo,p1_format_soft,ao,ao,stop,1
3372,ll_0674,Rosa Castillo,p2_complexity,ao,ao,stop,1
3373,ll_0674,Rosa Castillo,p4_role,ao,ao,stop,1
3374,ll_0674,Rosa Castillo,p5_fewshot,ao,ao,stop,1
3375,ll_0675,Victor Vasquez,p1_format,rz,rz,stop,1
3376,ll_0675,Victor Vasquez,p1_format_soft,rz,rz,stop,1
3377,ll_0675,Victor Vasquez,p2_complexity,rz,rz,stop,1
3378,ll_0675,Victor Vasquez,p4_role,rz,rz,stop,1
3379,ll_0675,Victor Vasquez,p5_fewshot,rz,rz,stop,1
